FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;PERIODO
9/01/2023;251;030101;SIERRA;APURIMAC;ABANCAY;ABANCAY;56103;50231;5872;8447,46;2014
9/01/2023;252;030102;SIERRA;APURIMAC;ABANCAY;CHACOCHE;1228;887;341;145,43;2014
9/01/2023;253;030103;SIERRA;APURIMAC;ABANCAY;CIRCA;2534;346;2188;56,73;2014
9/01/2023;254;030104;SIERRA;APURIMAC;ABANCAY;CURAHUASI;18304;4857;13447;514,14;2014
9/01/2023;255;030105;SIERRA;APURIMAC;ABANCAY;HUANIPACA;4776;963;3813;157,86;2014
9/01/2023;256;030106;SIERRA;APURIMAC;ABANCAY;LAMBRAMA;5556;1694;3862;277,88;2014
9/01/2023;257;030107;SIERRA;APURIMAC;ABANCAY;PICHIRHUA;4105;485;3620;79,57;2014
9/01/2023;258;030108;SIERRA;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;3842;876;2966;143,64;2014
9/01/2023;259;030109;SIERRA;APURIMAC;ABANCAY;TAMBURCO;9628;7330;2298;1264,29;2014
9/01/2023;260;030201;SIERRA;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS  ;43832;34626;9206;6632,64;2014
9/01/2023;261;030202;SIERRA;APURIMAC;ANDAHUAYLAS;ANDARAPA;6468;578;5890;94,86;2014
9/01/2023;262;030203;SIERRA;APURIMAC;ANDAHUAYLAS;CHIARA;1366;821;545;134,71;2014
9/01/2023;263;030204;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAMA;7484;3389;4095;555,74;2014
9/01/2023;264;030205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;4658;434;4224;71,22;2014
9/01/2023;265;030206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;1057;593;464;97,22;2014
9/01/2023;266;030207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;9224;1567;7657;257,04;2014
9/01/2023;267;030208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;4876;367;4509;60,12;2014
9/01/2023;268;030209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;10099;1172;8927;192,19;2014
9/01/2023;269;030210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2773;772;2001;126,62;2014
9/01/2023;270;030211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;1043;741;302;121,60;2014
9/01/2023;271;030212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3270;1365;1905;223,86;2014
9/01/2023;272;030213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;26922;12226;14696;1866,92;2014
9/01/2023;273;030214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;2053;769;1284;126,12;2014
9/01/2023;274;030215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;9969;4846;5123;1043,59;2014
9/01/2023;275;030216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;18312;9435;8877;1680,85;2014
9/01/2023;276;030217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;2406;819;1587;134,34;2014
9/01/2023;277;030218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;4232;1314;2918;215,41;2014
9/01/2023;278;030219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;2919;1608;1311;263,78;2014
9/01/2023;279;030220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSÉ MARÍA ARGUEDAS  ;3676;0;3676;0,00;2014
9/01/2023;280;030301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;3204;2037;1167;245,38;2014
9/01/2023;281;030302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;553;367;186;60,11;2014
9/01/2023;282;030303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;1576;1230;346;201,74;2014
9/01/2023;283;030304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;2078;1771;307;290,39;2014
9/01/2023;284;030305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;3063;1742;1321;285,66;2014
9/01/2023;285;030306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1285;1015;270;166,39;2014
9/01/2023;286;030307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1641;1215;426;199,20;2014
9/01/2023;287;030401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5012;4004;1008;656,57;2014
9/01/2023;288;030402;SIERRA;APURIMAC;AYMARAES;CAPAYA;947;359;588;58,80;2014
9/01/2023;289;030403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;1466;1357;109;222,59;2014
9/01/2023;290;030404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;2194;1147;1047;188,08;2014
9/01/2023;291;030405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;924;625;299;102,56;2014
9/01/2023;292;030406;SIERRA;APURIMAC;AYMARAES;COTARUSE;5206;1031;4175;169,10;2014
9/01/2023;293;030407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;724;203;521;33,33;2014
9/01/2023;294;030408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;1272;467;805;76,64;2014
9/01/2023;295;030409;SIERRA;APURIMAC;AYMARAES;LUCRE;2173;506;1667;83,02;2014
9/01/2023;296;030410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1189;622;567;102,04;2014
9/01/2023;297;030411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;873;570;303;93,50;2014
9/01/2023;298;030412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1438;609;829;99,85;2014
9/01/2023;299;030413;SIERRA;APURIMAC;AYMARAES;SORAYA;827;158;669;25,86;2014
9/01/2023;300;030414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;2270;296;1974;48,56;2014
9/01/2023;301;030415;SIERRA;APURIMAC;AYMARAES;TINTAY;3244;787;2457;128,99;2014
9/01/2023;302;030416;SIERRA;APURIMAC;AYMARAES;TORAYA;1949;634;1315;104,02;2014
9/01/2023;303;030417;SIERRA;APURIMAC;AYMARAES;YANACA;1206;661;545;108,42;2014
9/01/2023;304;030501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;11534;3562;7972;584,19;2014
9/01/2023;305;030502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4279;1435;2844;235,31;2014
9/01/2023;306;030503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;8500;1163;7337;190,66;2014
9/01/2023;307;030504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;11757;4353;7404;713,80;2014
9/01/2023;308;030505;SIERRA;APURIMAC;COTABAMBAS;MARA;6698;1198;5500;196,39;2014
9/01/2023;309;030506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;9646;2196;7450;360,19;2014
9/01/2023;310;030601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;6734;2505;4229;393,24;2014
9/01/2023;311;030602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;12410;8629;3781;1415,15;2014
9/01/2023;312;030603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;2647;621;2026;101,88;2014
9/01/2023;313;030604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;10293;3242;7051;531,71;2014
9/01/2023;314;030605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;8359;817;7542;133,94;2014
9/01/2023;315;030606;SIERRA;APURIMAC;CHINCHEROS;ONGOY     ;9073;637;8436;104,40;2014
9/01/2023;316;030607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;3605;1188;2417;194,86;2014
9/01/2023;317;030608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;5269;1230;4039;201,78;2014
9/01/2023;318;030701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5484;2609;2875;238,08;2014
9/01/2023;319;030702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2394;434;1960;71,23;2014
9/01/2023;320;030703;SIERRA;APURIMAC;GRAU;GAMARRA;4033;430;3603;70,56;2014
9/01/2023;321;030704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1725;485;1240;79,61;2014
9/01/2023;322;030705;SIERRA;APURIMAC;GRAU;MAMARA;987;698;289;114,41;2014
9/01/2023;323;030706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;1638;701;937;114,94;2014
9/01/2023;324;030707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;1120;563;557;92,37;2014
9/01/2023;325;030708;SIERRA;APURIMAC;GRAU;PROGRESO;3281;853;2428;139,90;2014
9/01/2023;326;030709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;369;321;48;52,63;2014
9/01/2023;327;030710;SIERRA;APURIMAC;GRAU;SANTA ROSA;724;337;387;55,20;2014
9/01/2023;328;030711;SIERRA;APURIMAC;GRAU;TURPAY;780;605;175;99,27;2014
9/01/2023;329;030712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1393;1138;255;186,63;2014
9/01/2023;330;030713;SIERRA;APURIMAC;GRAU;VIRUNDO;1269;1142;127;187,25;2014
9/01/2023;331;030714;SIERRA;APURIMAC;GRAU;CURASCO;1622;494;1128;80,94;2014
9/01/2023;332;040101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55264;55264;0;9148,61;2014
9/01/2023;333;040102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;81445;81445;0;13080,07;2014
9/01/2023;334;040103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;89793;89781;12;19536,48;2014
9/01/2023;335;040104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO ;143772;143058;714;24170,28;2014
9/01/2023;336;040105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;8947;7924;1023;712,87;2014
9/01/2023;337;040106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;2919;2031;888;333,09;2014
9/01/2023;338;040107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;48247;48247;0;7023,79;2014
9/01/2023;339;040108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;29505;20470;9035;2662,73;2014
9/01/2023;340;040109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;52837;52837;0;11258,66;2014
9/01/2023;341;040110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;49160;49160;0;6736,68;2014
9/01/2023;342;040111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;1809;547;1262;89,63;2014
9/01/2023;343;040112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;124701;124701;0;23582,38;2014
9/01/2023;344;040113;SIERRA;AREQUIPA;AREQUIPA;POCSI;556;315;241;51,65;2014
9/01/2023;345;040114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;1479;543;936;89,13;2014
9/01/2023;346;040115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;1361;1032;329;169,18;2014
9/01/2023;347;040116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4095;3915;180;651,99;2014
9/01/2023;348;040117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;19390;19390;0;3487,39;2014
9/01/2023;349;040118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;1508;501;1007;84,77;2014
9/01/2023;350;040119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;2187;673;1514;110,34;2014
9/01/2023;351;040120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;1268;80;1188;13,61;2014
9/01/2023;352;040121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;5454;4913;541;831,73;2014
9/01/2023;353;040122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;75797;75283;514;9055,92;2014
9/01/2023;354;040123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;14823;14176;647;3570,13;2014
9/01/2023;355;040124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;12246;10730;1516;2193,25;2014
9/01/2023;356;040125;COSTA;AREQUIPA;AREQUIPA;VITOR  ;2399;1271;1128;215,20;2014
9/01/2023;357;040126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;25242;25242;0;5008,34;2014
9/01/2023;358;040127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1121;720;401;118,14;2014
9/01/2023;359;040128;SIERRA;AREQUIPA;AREQUIPA;YURA;24007;22150;1857;3652,99;2014
9/01/2023;360;040129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;77019;77019;0;14665,28;2014
9/01/2023;361;040201;COSTA;AREQUIPA;CAMANA;CAMANA;14584;14469;115;3274,42;2014
9/01/2023;362;040202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4124;3801;323;554,90;2014
9/01/2023;363;040203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;6531;937;5594;158,71;2014
9/01/2023;364;040204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6278;5407;871;1124,91;2014
9/01/2023;365;040205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;6304;5573;731;813,70;2014
9/01/2023;366;040206;COSTA;AREQUIPA;CAMANA;OCOÑA;4804;3792;1012;401,43;2014
9/01/2023;367;040207;COSTA;AREQUIPA;CAMANA;QUILCA;682;175;507;29,65;2014
9/01/2023;368;040208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;15058;13754;1304;1907,69;2014
9/01/2023;369;040301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;3749;3674;75;602,46;2014
9/01/2023;370;040302;COSTA;AREQUIPA;CARAVELI;ACARI;3318;2916;402;493,64;2014
9/01/2023;371;040303;COSTA;AREQUIPA;CARAVELI;ATICO;4173;3295;878;324,73;2014
9/01/2023;372;040304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;900;159;741;26,97;2014
9/01/2023;373;040305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;6279;2105;4174;307,29;2014
9/01/2023;374;040306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;908;260;648;42,59;2014
9/01/2023;375;040307;COSTA;AREQUIPA;CARAVELI;CHALA;6575;6046;529;1023,51;2014
9/01/2023;376;040308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;5176;2208;2968;373,88;2014
9/01/2023;377;040309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3169;115;3054;18,85;2014
9/01/2023;378;040310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1313;1092;221;179,16;2014
9/01/2023;379;040311;COSTA;AREQUIPA;CARAVELI;LOMAS;1316;1178;138;199,43;2014
9/01/2023;380;040312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1890;313;1577;51,30;2014
9/01/2023;381;040313;COSTA;AREQUIPA;CARAVELI;YAUCA;1607;1357;250;229,68;2014
9/01/2023;382;040401;COSTA;AREQUIPA;CASTILLA;APLAO;8885;4866;4019;479,51;2014
9/01/2023;383;040402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1177;771;406;126,47;2014
9/01/2023;384;040403;SIERRA;AREQUIPA;CASTILLA;AYO;395;287;108;47,14;2014
9/01/2023;385;040404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1755;507;1248;83,22;2014
9/01/2023;386;040405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1186;672;514;110,18;2014
9/01/2023;387;040406;SIERRA;AREQUIPA;CASTILLA;CHOCO;1027;349;678;57,29;2014
9/01/2023;388;040407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1339;1104;235;186,84;2014
9/01/2023;389;040408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;749;304;445;49,89;2014
9/01/2023;390;040409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;9521;7737;1784;1016,58;2014
9/01/2023;391;040410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;2782;1585;1197;259,98;2014
9/01/2023;392;040411;SIERRA;AREQUIPA;CASTILLA;TIPAN;532;136;396;22,29;2014
9/01/2023;393;040412;SIERRA;AREQUIPA;CASTILLA;UÑON;433;311;122;51,03;2014
9/01/2023;394;040413;COSTA;AREQUIPA;CASTILLA;URACA;7245;2687;4558;454,95;2014
9/01/2023;395;040414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1756;1152;604;188,97;2014
9/01/2023;396;040501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;7548;7261;287;1190,81;2014
9/01/2023;397;040502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;938;860;78;140,99;2014
9/01/2023;398;040503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2467;2351;116;385,49;2014
9/01/2023;399;040504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;2069;877;1192;143,77;2014
9/01/2023;400;040505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3285;1727;1558;283,29;2014
9/01/2023;401;040506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1516;1294;222;212,20;2014
9/01/2023;402;040507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;647;383;264;62,83;2014
9/01/2023;403;040508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1500;757;743;124,13;2014
9/01/2023;404;040509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;677;635;42;104,13;2014
9/01/2023;405;040510;SIERRA;AREQUIPA;CAYLLOMA;LARI;1522;1388;134;227,60;2014
9/01/2023;406;040511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;1297;520;777;85,26;2014
9/01/2023;407;040512;SIERRA;AREQUIPA;CAYLLOMA;MACA;747;740;7;121,43;2014
9/01/2023;408;040513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;522;511;11;83,78;2014
9/01/2023;409;040514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA ;1535;495;1040;81,12;2014
9/01/2023;410;040515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;693;456;237;74,77;2014
9/01/2023;411;040516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;562;101;461;16,62;2014
9/01/2023;412;040517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1498;380;1118;62,33;2014
9/01/2023;413;040518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;775;652;123;106,91;2014
9/01/2023;414;040519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2165;1842;323;302,07;2014
9/01/2023;415;040520;COSTA;AREQUIPA;CAYLLOMA;MAJES;59640;37461;22179;8203,91;2014
9/01/2023;416;040601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3396;2624;772;444,29;2014
9/01/2023;417;040602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;680;332;348;54,44;2014
9/01/2023;418;040603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3237;401;2836;65,76;2014
9/01/2023;419;040604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;694;154;540;25,31;2014
9/01/2023;420;040605;COSTA;AREQUIPA;CONDESUYOS;IRAY;658;284;374;48,06;2014
9/01/2023;421;040606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;2845;2131;714;349,44;2014
9/01/2023;422;040607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;904;466;438;76,50;2014
9/01/2023;423;040608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;5727;643;5084;105,41;2014
9/01/2023;424;040701;COSTA;AREQUIPA;ISLAY;MOLLENDO;22703;21532;1171;2907,94;2014
9/01/2023;425;040702;COSTA;AREQUIPA;ISLAY;COCACHACRA;9072;7339;1733;1500,01;2014
9/01/2023;426;040703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;6608;5409;1199;967,47;2014
9/01/2023;427;040704;COSTA;AREQUIPA;ISLAY;ISLAY;6812;6812;0;1153,21;2014
9/01/2023;428;040705;COSTA;AREQUIPA;ISLAY;MEJIA;1054;636;418;134,63;2014
9/01/2023;429;040706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6527;6287;240;1064,41;2014
9/01/2023;430;040801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2962;1895;1067;310,68;2014
9/01/2023;431;040802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;2046;1468;578;240,70;2014
9/01/2023;432;040803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;569;323;246;52,93;2014
9/01/2023;433;040804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;2286;1017;1269;166,75;2014
9/01/2023;434;040805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1290;475;815;77,96;2014
9/01/2023;435;040806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2827;941;1886;154,37;2014
9/01/2023;436;040807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;243;52;191;8,46;2014
9/01/2023;437;040808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;568;157;411;25,71;2014
9/01/2023;438;040809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;326;173;153;28,37;2014
9/01/2023;439;040810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;838;335;503;55,00;2014
9/01/2023;440;040811;SIERRA;AREQUIPA;LA UNIÓN;TORO;834;302;532;49,54;2014
9/01/2023;441;050101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;91960;89185;2775;14642,19;2014
9/01/2023;442;050102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;10497;1141;9356;187,10;2014
9/01/2023;443;050103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;5839;713;5126;116,97;2014
9/01/2023;444;050104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;20661;20038;623;3665,35;2014
9/01/2023;445;050105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6840;1799;5041;177,29;2014
9/01/2023;446;050106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6315;1050;5265;172,15;2014
9/01/2023;447;050107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3149;1426;1723;233,86;2014
9/01/2023;448;050108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;6203;2374;3829;389,26;2014
9/01/2023;449;050109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;2335;242;2093;39,73;2014
9/01/2023;450;050110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;48770;47791;979;11324,05;2014
9/01/2023;451;050111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1586;604;982;99,05;2014
9/01/2023;452;050112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;7431;1163;6268;190,74;2014
9/01/2023;453;050113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5186;213;4973;35,01;2014
9/01/2023;454;050114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;16518;704;15814;115,44;2014
9/01/2023;455;050115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;17663;16469;1194;3125,83;2014
9/01/2023;456;050116;SIERRA;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY   ;21242;20825;417;0,00;2014
9/01/2023;457;050201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;6758;2383;4375;243,59;2014
9/01/2023;458;050202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;8015;3589;4426;799,07;2014
9/01/2023;459;050203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8187;2886;5301;473,22;2014
9/01/2023;460;050204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2609;403;2206;66,04;2014
9/01/2023;461;050205;SIERRA;AYACUCHO;CANGALLO;PARAS;4636;980;3656;160,78;2014
9/01/2023;462;050206;SIERRA;AYACUCHO;CANGALLO;TOTOS;3760;1649;2111;270,42;2014
9/01/2023;463;050301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3580;3071;509;403,55;2014
9/01/2023;464;050302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;2519;1910;609;313,19;2014
9/01/2023;465;050303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1642;893;749;146,40;2014
9/01/2023;466;050304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2645;1164;1481;190,85;2014
9/01/2023;467;050401;SIERRA;AYACUCHO;HUANTA;HUANTA    ;39429;31129;8300;6326,39;2014
9/01/2023;468;050402;SIERRA;AYACUCHO;HUANTA;AYAHUANCO   ;13634;3878;9756;635,95;2014
9/01/2023;469;050403;SIERRA;AYACUCHO;HUANTA;HUAMANGUILLA;5020;1370;3650;224,65;2014
9/01/2023;470;050404;SIERRA;AYACUCHO;HUANTA;IGUAIN;3105;536;2569;87,98;2014
9/01/2023;471;050405;SIERRA;AYACUCHO;HUANTA;LURICOCHA;5014;1356;3658;222,33;2014
9/01/2023;472;050406;SIERRA;AYACUCHO;HUANTA;SANTILLANA;7183;949;6234;155,68;2014
9/01/2023;473;050407;SIERRA;AYACUCHO;HUANTA;SIVIA   ;14173;4492;9681;736,59;2014
9/01/2023;474;050408;SIERRA;AYACUCHO;HUANTA;LLOCHEGUA   ;10862;4846;6016;794,65;2014
9/01/2023;475;050409;SIERRA;AYACUCHO;HUANTA;CANAYRE  ;2953;1826;1127;0,00;2014
9/01/2023;476;050410;SIERRA;AYACUCHO;HUANTA;UCHURACCAY   ;5193;529;4664;0,00;2014
9/01/2023;477;050501;SIERRA;AYACUCHO;LA MAR;SAN MIGUEL;9493;3599;5894;499,16;2014
9/01/2023;478;050502;SIERRA;AYACUCHO;LA MAR;ANCO;11086;2929;8157;406,24;2014
9/01/2023;479;050503;SIERRA;AYACUCHO;LA MAR;AYNA;10530;7270;3260;1538,97;2014
9/01/2023;480;050504;SIERRA;AYACUCHO;LA MAR;CHILCAS;3003;289;2714;47,42;2014
9/01/2023;481;050505;SIERRA;AYACUCHO;LA MAR;CHUNGUI  ;7163;837;6326;137,24;2014
9/01/2023;482;050506;SIERRA;AYACUCHO;LA MAR;LUIS CARRANZA;1088;112;976;18,41;2014
9/01/2023;483;050507;SIERRA;AYACUCHO;LA MAR;SANTA ROSA;11294;6494;4800;948,13;2014
9/01/2023;484;050508;SIERRA;AYACUCHO;LA MAR;TAMBO;20194;10324;9870;1976,66;2014
9/01/2023;485;050509;SIERRA;AYACUCHO;LA MAR;SAMUGARI;7968;4088;3880;670,42;2014
9/01/2023;486;050510;SIERRA;AYACUCHO;LA MAR;ANCHIHUAY  ;5611;0;5611;0,00;2014
9/01/2023;487;050601;SIERRA;AYACUCHO;LUCANAS;PUQUIO;13852;12761;1091;2443,27;2014
9/01/2023;488;050602;SIERRA;AYACUCHO;LUCANAS;AUCARA;5299;4142;1157;679,20;2014
9/01/2023;489;050603;SIERRA;AYACUCHO;LUCANAS;CABANA;4316;3938;378;645,76;2014
9/01/2023;490;050604;SIERRA;AYACUCHO;LUCANAS;CARMEN SALCEDO;3917;3388;529;555,57;2014
9/01/2023;491;050605;SIERRA;AYACUCHO;LUCANAS;CHAVIÑA;2064;1373;691;225,22;2014
